id,name,city_orig,city,neighborhood,rating,rating_count,cost,,cuisine,,
503666,51  Rainbow Ice Cream Jhangipura,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Ice Cream,Juices",,
424865,Taste Of Bhagwati,"Adajan,Surat",Surat,Adajan,3.7,20+ ratings,₹ 400,400,"Chinese,North Indian",,
82961,Hotel Shiv Mahal,"Adajan,Surat",Surat,Adajan,4.2,20+ ratings,₹ 400,400,North Indian,,
149746,Shree Dev Narayan Sandwich Centre,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 180,180,"Fast Food,Snacks",,
516608,Vinayak Khiru,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 100,100,South Indian,,
478328,Hasti Pizza Toast Sandwich Corner,"Adajan,Surat",Surat,Adajan,4,20+ ratings,₹ 200,200,"Snacks,Fast Food",,
66592,Burger King,"Adajan,Surat",Surat,Adajan,4.3,1K+ ratings,₹ 350,350,American,,
432145,Egg Magic,"Adajan,Surat",Surat,Adajan,4,100+ ratings,₹ 250,250,Fast Food,,
193541,Behrouz Biryani,"Adajan,Surat",Surat,Adajan,4.4,500+ ratings,₹ 500,500,"Biryani,Mughlai",,
432127,Urban Royal Restaurant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Thalis,North Indian",,
407124,Veggie Fest,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Continental,Chinese",,
454032,Tikhass Sev Usal & Sev Tari,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 100,100,"Snacks,Gujarati",,
560465,Greenees Cafe,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 500,500,"Italian-American,Fast Food",,
410476,The Brooklyn Creamery - Healthy Ice Cream,"Adajan,Surat",Surat,Adajan,4.7,50+ ratings,₹ 200,200,"Desserts,Ice Cream",,
559899,Maaidah Delicacies,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 400,400,"Chinese,Snacks",,
572570,Test & You,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 699,699,North Indian,,
193557,LunchBox - Meals and Thalis,"Adajan,Surat",Surat,Adajan,4.1,500+ ratings,₹ 300,300,"North Indian,Punjabi",,
89107,Cafe Coffee Day,"Adajan,Surat",Surat,Adajan,4.4,50+ ratings,₹ 300,300,"Beverages,Snacks",,
396050,Home Kitchen,"Adajan,Surat",Surat,Adajan,3.9,20+ ratings,₹ 200,200,North Indian,,
411690,Concord Restaurant,"Adajan,Surat",Surat,Adajan,4.1,50+ ratings,₹ 300,300,North Indian,,
363159,Midnight Chicken Center,"Adajan,Surat",Surat,Adajan,3.7,50+ ratings,₹ 400,400,"North Indian,Seafood",,
193551,The Good Bowl,"Adajan,Surat",Surat,Adajan,4.2,100+ ratings,₹ 400,400,"North Indian,Punjabi",,
482932,La Pino'Z Pizza,"Adajan,Surat",Surat,Adajan,4.2,100+ ratings,₹ 350,350,Pizzas,,
453131,Natural Ice Cream,"Adajan,Surat",Surat,Adajan,4.5,100+ ratings,₹ 150,150,Ice Cream,,
70750,Surti Khaman House Adajan,"Adajan,Surat",Surat,Adajan,4,100+ ratings,₹ 180,180,"Gujarati,Snacks",,
579251,Jaysuriya Chinese - Pavbhaji and  Fancy Dhosa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Chinese,South Indian",,
457859,Rajubhai Alupuri And Khavsa Center,"Adajan,Surat",Surat,Adajan,3.9,20+ ratings,₹ 100,100,Indian,,
118902,Grill On Wheels Food Cafe,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"South Indian,Chinese",,
229406,Egg Day,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Snacks,Fast Food",,
579377,Rushabh Caterers & Tiffin Service,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Gujarati,Thalis",,
192431,McCafe by McDonald's,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,"American,Beverages",,
79211,A-One Coco And Juice Centre,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 120,120,Beverages,,
146775,Vijay Pavbhaji And Pulao,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,North Indian,,
546053,Shree Ganesh Live Egg Station,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 300,300,Fast Food,,
486066,The Green Spice Restaurant & Cafe,"Adajan,Surat",Surat,Adajan,4.4,100+ ratings,₹ 400,400,"North Indian,Chinese",,
172941,Fair Price - The Real Taste Restaurant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Punjabi,Chinese",,
193526,Faasos - Wraps & Rolls,"Adajan,Surat",Surat,Adajan,4.2,1K+ ratings,₹ 500,500,"Fast Food,Snacks",,
157663,Albela Cold Coco And Ice Cream,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,Desserts,,
219974,Live Egg Station,"Adajan,Surat",Surat,Adajan,4,1K+ ratings,₹ 300,300,Fast Food,,
70884,Gangour,"Adajan,Surat",Surat,Adajan,4,100+ ratings,₹ 200,200,"Chaat,South Indian",,
368991,Cream N Crust,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Bakery,Desserts",,
390201,Dens Pizza,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 500,500,"Italian,Chinese",,
442591,Kolkata Yummy Delights,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 600,600,"Chinese,Indian",,
83822,Saffron Restaurant Banquet,"Adajan,Surat",Surat,Adajan,4.5,100+ ratings,₹ 250,250,"Indian,Punjabi",,
337039,Guljar Biryani And  Caterers,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,Indian,,
488593,51 Rainbow Ice Cream,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Ice Cream,Beverages",,
79442,Asal Amdavadi Tava Fry,"Adajan,Surat",Surat,Adajan,3.8,1K+ ratings,₹ 300,300,"Mughlai,Biryani",,
527427,The Bread Story,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Pizzas,Grill",,
321932,Pakiza Famous Tawa Fry,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Mughlai,Indian",,
568257,Grenee- Welcome Food Court,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"North Indian,Chinese",,
452149,Rajwadu Kathiyawadi Restaurant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Gujarati,Indian",,
551989,Shree Ganesh Aloopuri,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Indian,Snacks",,
418266,Temple Of Salad,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 280,280,Salads,,
66157,Mr. Dhokla,"Adajan,Surat",Surat,Adajan,4.1,100+ ratings,₹ 150,150,Gujarati,,
70650,Simply Madras,"Adajan,Surat",Surat,Adajan,4.3,100+ ratings,₹ 250,250,South Indian,,
236083,KFC,"Adajan,Surat",Surat,Adajan,3.7,100+ ratings,₹ 400,400,"American,Snacks",,
313178,Punjabi Dragon,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,"Punjabi,Chinese",,
409597,Jp Cafe & Restaurant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 350,350,"Fast Food,Pizzas",,
537671,The Royal Paratha,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 150,150,"Punjabi,North Indian",,
548450,Abu Al-Baik,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 350,350,"Snacks,Pizzas",,
233805,Trishiv Chinese Corner,"Adajan,Surat",Surat,Adajan,3.9,100+ ratings,₹ 200,200,"Chinese,Street Food",,
125537,Rameshbhai V. Bhelwala,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 150,150,Chinese,,
66270,Malhar Dhosa,"Adajan,Surat",Surat,Adajan,4,100+ ratings,₹ 250,250,South Indian,,
412851,Barbeque Chinese,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 350,350,Chinese,,
504671,Neelkamal Bakery,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 100,100,Snacks,,
514108,Megh Malhar Dhosa & Hajoori Ice Cream,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"South Indian,Indian",,
417184,Snap Kitchen by Hotel Sadbhav Villa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Indian,Snacks",,
376393,Hello Dosa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 350,350,"South Indian,Indian",,
431252,Sonal Fancy Dhosa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 280,280,"Indian,South Indian",,
547002,Honeypark Restaurant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"North Indian,Punjabi",,
432582,Sadda Punjab,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"North Indian,Punjabi",,
253978,Slurrp,"Adajan,Surat",Surat,Adajan,4.2,100+ ratings,₹ 250,250,"Healthy Food,Juices",,
93521,Chalman Exotic Locho & Khaman,"Adajan,Surat",Surat,Adajan,4.1,100+ ratings,₹ 300,300,"Snacks,Fast Food",,
571558,Dairy Don,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 400,400,"Bakery,Desserts",,
78254,Bismillah,"Adajan,Surat",Surat,Adajan,4.3,1K+ ratings,₹ 200,200,"Beverages,Desserts",,
487122,Da Dhaba,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"North Indian,Tandoor",,
326001,London Dairy,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Ice Cream,Desserts",,
70658,Jalaram Khichdi,"Adajan,Surat",Surat,Adajan,4.3,1K+ ratings,₹ 250,250,"North Indian,Asian",,
433300,Quicker By Wok On Fire,"Adajan,Surat",Surat,Adajan,4.1,100+ ratings,₹ 400,400,"Chinese,Thai",,
66161,Kansar Gujarati Thali,"Adajan,Surat",Surat,Adajan,3.9,100+ ratings,₹ 250,250,"Gujarati,Thalis",,
310907,The Cone Chaat,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 150,150,Chaat,,
478415,Falafel Lovers,"Adajan,Surat",Surat,Adajan,3.6,20+ ratings,₹ 300,300,"Mediterranean,Lebanese",,
105990,Lk Master Non-Veg,"Adajan,Surat",Surat,Adajan,3.7,100+ ratings,₹ 350,350,Gujarati,,
73028,Royal Dine Restaurant,"Adajan,Surat",Surat,Adajan,4.3,100+ ratings,₹ 330,330,"North Indian,Punjabi",,
568436,Mbf Food,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,Chinese,,
105632,Jay Jalaram Khaman,"Adajan,Surat",Surat,Adajan,3.7,50+ ratings,₹ 100,100,Gujarati,,
530187,Sweet Pleasure Foods,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Bakery,Desserts",,
378594,Bro Sis Fast Food Corner,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 350,350,Italian,,
476209,Om Sai Paratha,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,Indian,,
523531,Ajay's Takeaway,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,Fast Food,,
523894,Cake Dengo The Cake Shop,"Adajan,Surat",Surat,Adajan,4,20+ ratings,₹ 250,250,Bakery,,
142811,Mehul Vada Pav,"Adajan,Surat",Surat,Adajan,4.6,20+ ratings,₹ 100,100,Snacks,,
568201,Nutty Bunchs Cake Shop,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 150,150,Bakery,,
569776,House of platter,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"North Indian,Italian",,
102599,The D Pizza,"Adajan,Surat",Surat,Adajan,4,20+ ratings,₹ 250,250,"Italian,Pizzas",,
508374,i'Kim - New Janta Ice Cream,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,"Ice Cream,Beverages",,
105629,Jalaram Khaman House,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 100,100,Gujarati,,
570767,Roman Bell's -Fusion Food Kingdom,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Pizzas,Continental",,
450291,Prevo Foods,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 100,100,North Indian,,
369520,Chotiwala Restuarant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,Indian,,
481914,Tempting Kitchan Corner,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 199,199,"Snacks,Indian",,
148133,Gayatri Bakery & Cake Shop,"Adajan,Surat",Surat,Adajan,3.3,50+ ratings,₹ 300,300,Desserts,,
521357,Fzyezy,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 259,259,"Ice Cream,Beverages",,
97224,Tea Post,"Adajan,Surat",Surat,Adajan,4.3,100+ ratings,₹ 150,150,Beverages,,
571971,Silver Chicken House,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 350,350,Snacks,,
76890,Kshitij Restaurant,"Adajan,Surat",Surat,Adajan,4.3,100+ ratings,₹ 350,350,"North Indian,Punjabi",,
114462,Helli & Chilli Chinese,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 250,250,Chinese,,
463271,Mysore Express Restaurant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"South Indian,Street Food",,
524632,Real Pizza,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 500,500,"Pizzas,Fast Food",,
497013,Tops Pizza,"Adajan,Surat",Surat,Adajan,4,50+ ratings,₹ 200,200,"Italian,Snacks",,
152983,Jani Locho,"Adajan,Surat",Surat,Adajan,4.3,500+ ratings,₹ 200,200,"Gujarati,Snacks",,
302395,Grenee Adajan,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 200,200,Indian,,
451172,Zatpat Food,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,North Indian,,
498580,Martino'Z Pizza,"Adajan,Surat",Surat,Adajan,4.2,20+ ratings,₹ 500,500,"Pizzas,Italian",,
136279,Dev Vada Pav & Pav Bhaji,"Adajan,Surat",Surat,Adajan,4.2,50+ ratings,₹ 150,150,"Fast Food,Snacks",,
544569,Shree Ganesh Eggs,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Indian,Snacks",,
434713,Jalaram Pavbhaji Center,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 280,280,"Indian,Snacks",,
389388,Kudrati Kahumbo,"Adajan,Surat",Surat,Adajan,4.5,50+ ratings,₹ 200,200,Beverages,,
96048,Shree Sai Snacks And Fast Food,"Adajan,Surat",Surat,Adajan,4.5,500+ ratings,₹ 200,200,"South Indian,Pizzas",,
126671,Lijjat Tawa Fry,"Adajan,Surat",Surat,Adajan,3.9,500+ ratings,₹ 300,300,"Mughlai,Biryani",,
154826,Swaad-E-Darbar,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,North Indian,,
104519,Mahalakshya Live Ice Cream & Thick Shakes,"Adajan,Surat",Surat,Adajan,4.3,500+ ratings,₹ 150,150,"Desserts,Beverages",,
335044,Mid Night Chinese,"Adajan,Surat",Surat,Adajan,4.1,100+ ratings,₹ 300,300,"Chinese,Seafood",,
356341,Bhandari Egg & Chicken Corner,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Indian,Snacks",,
544693,Samarth cafe,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Fast Food,Beverages",,
65430,Urban Punjab,"Adajan,Surat",Surat,Adajan,4.1,500+ ratings,₹ 250,250,"North Indian,Chinese",,
570668,Punjabi Tadka,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"North Indian,Chinese",,
456957,Raju Omlet,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Snacks,Indian",,
503928,Sai Nath Live Aalu Puri,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 200,200,Snacks,,
423945,Milk Palace,"Adajan,Surat",Surat,Adajan,4.8,20+ ratings,₹ 300,300,Desserts,,
502961,My Bbq Saga,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 500,500,"North Indian,Chinese",,
177926,Go Momos,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,Chinese,,
76552,Keventers - Milkshakes and Desserts,"Adajan,Surat",Surat,Adajan,4.5,100+ ratings,₹ 300,300,"Beverages,Ice Cream",,
438070,Samosazz,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Chinese,Pizzas",,
376188,Hello Shake,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Beverages,Juices",,
498323,Truffle Treatz Cakes Tadwadi,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Bakery,Desserts",,
369537,Viju Omlet,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"North Indian,Indian",,
445838,Rasraj Katchi Dabeli,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 100,100,Snacks,,
65440,The Chocolate Room,"Adajan,Surat",Surat,Adajan,3.6,50+ ratings,₹ 300,300,"Continental,Italian",,
489608,Bombay Grill & Pizza House,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 150,150,"Pizzas,Fast Food",,
485487,Munch N More Foods,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Beverages,Snacks",,
147225,Pizza Village,"Adajan,Surat",Surat,Adajan,3.7,100+ ratings,₹ 300,300,"Pizzas,Pastas",,
439110,Hello Bollywood Cafe,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 400,400,Beverages,,
502754,Bapa Sitaram Kumbhaniya Bhajiya And Bataka Bhungal,"Adajan,Surat",Surat,Adajan,4.4,20+ ratings,₹ 200,200,"Snacks,Chaat",,
485253,Bean Addiction Cafe,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Fast Food,Italian",,
495286,Puff House,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,Mexican,,
545246,Eggiterian Express,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Fast Food,Snacks",,
513997,Swiffin Cake Shop,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Desserts,Bakery",,
551912,Famous Restaurant,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"North Indian,Chinese",,
286573,Apsara Ice Creams,"Adajan,Surat",Surat,Adajan,4.5,100+ ratings,₹ 150,150,"Ice Cream,Desserts",,
511572,Laxmi Food Inn,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 400,400,"North Indian,South Indian",,
408318,Maakhan Bhog,"Adajan,Surat",Surat,Adajan,4.1,500+ ratings,₹ 300,300,"Sweets,Snacks",,
146031,Famous Frankie,"Adajan,Surat",Surat,Adajan,4.3,100+ ratings,₹ 200,200,Chinese,,
411908,Atul Bakery,"Adajan,Surat",Surat,Adajan,4.4,20+ ratings,₹ 150,150,"Bakery,Desserts",,
127576,Bombay Pavbhaji & Chinese,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"South Indian,Chinese",,
503945,Maa Kurpa Fency Dhosa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 299,299,"South Indian,Fast Food",,
555033,Dhakka Mukki Eatery,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Fast Food,Snacks",,
360741,Mumbai Vadapav Misal Point,"Adajan,Surat",Surat,Adajan,3.7,50+ ratings,₹ 200,200,"Chinese,Indian",,
125148,Super Tandoor,"Adajan,Surat",Surat,Adajan,2.8,20+ ratings,₹ 400,400,North Indian,,
526974,King's cafe,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"North Indian,Fast Food",,
172891,Jay Bhagvati Dryfruit Dish Gola,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 250,250,"Desserts,Ice Cream",,
86137,My Malhar Dhosa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,South Indian,,
129627,Bonanza Natural Ice Cream,"Adajan,Surat",Surat,Adajan,4.4,20+ ratings,₹ 150,150,"Ice Cream,Beverages",,
415157,Laziz Chinese,"Adajan,Surat",Surat,Adajan,4,50+ ratings,₹ 200,200,"Chinese,Mughlai",,
87340,New Janta Ice Cream,"Adajan,Surat",Surat,Adajan,4.1,20+ ratings,₹ 200,200,"Desserts,Beverages",,
476534,Tea O Holic,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Beverages,Fast Food",,
476990,Rock & Roll- A Pizza House,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Pizzas,Italian",,
392431,Breadoze Fast Food,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,Indian,,
512575,Chef's Street,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Pizzas,Fast Food",,
485106,Punjabi Khadki,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,North Indian,,
362930,The Garlic Knot Pizza Cafe,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,"Pizzas,Beverages",,
395829,Bakers Room Cake Shop,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 500,500,"Bakery,Desserts",,
349757,Brown Burger Co.,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"American,Pizzas",,
106990,Happyiezz,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Snacks,Beverages",,
76475,Jakaas Chinese Food,"Adajan,Surat",Surat,Adajan,4.3,500+ ratings,₹ 300,300,Chinese,,
256853,Twisted Cake,"Adajan,Surat",Surat,Adajan,4.3,50+ ratings,₹ 270,270,"Desserts,Sweets",,
443976,Spicy Kitchen-Pavbhaji & Fancy Dhosa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Pizzas,Chinese",,
443977,Mama Chicken & Paratha Center,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 500,500,"Indian,Chinese",,
475784,Zaaikaa,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"North Indian,Chinese",,
566378,Faasos' Signature Wraps & Rolls,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 350,350,"Snacks,Beverages",,
507095,Sai Vadapav,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,Snacks,,
106200,Lovely Chicken Corner,"Adajan,Surat",Surat,Adajan,4.4,100+ ratings,₹ 400,400,"North Indian,Chinese",,
371795,Urban Chinese -by Urban Punjab,"Adajan,Surat",Surat,Adajan,3.5,20+ ratings,₹ 150,150,"Chinese,Snacks",,
544866,Dessert Delights,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,"Desserts,Salads",,
106202,Bhandaris Tandoor,"Adajan,Surat",Surat,Adajan,3.6,100+ ratings,₹ 400,400,"North Indian,Chinese",,
392378,Lemon Grass Garden Restaurant,"Adajan,Surat",Surat,Adajan,4.3,100+ ratings,₹ 300,300,"North Indian,Chinese",,
93153,99 Pancakes,"Adajan,Surat",Surat,Adajan,4.4,50+ ratings,₹ 400,400,"Desserts,Beverages",,
93152,Bhai Bhai Omelette,"Adajan,Surat",Surat,Adajan,4.2,100+ ratings,₹ 300,300,Biryani,,
95571,Favourite Pizza and Grill,"Adajan,Surat",Surat,Adajan,4.5,100+ ratings,₹ 200,200,"Pizzas,Street Food",,
475638,Octant Pizza,"Adajan,Surat",Surat,Adajan,4,100+ ratings,₹ 350,350,"Pizzas,Fast Food",,
483390,Zidaan'S Food Corner,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"South Indian,Fast Food",,
452638,Kutchi King,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,Fast Food,,
84562,G Dada,"Adajan,Surat",Surat,Adajan,3.9,1K+ ratings,₹ 250,250,"Gujarati,Punjabi",,
414258,The Baker'S Dozen,"Adajan,Surat",Surat,Adajan,4.3,50+ ratings,₹ 300,300,"Bakery,Desserts",,
564122,Mummy Ni Rasoi,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"North Indian,Indian",,
542678,Ajay's Takeway Food,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 150,150,American,,
291321,The Creamery And Fast Food,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 250,250,"Ice Cream,Desserts",,
403587,Red Tadka Egg And Chicken Corner,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,Indian,,
472383,Yuvraj Surati Tawa,"Adajan,Surat",Surat,Adajan,4.1,50+ ratings,₹ 500,500,"North Indian,Tandoor",,
473592,Gajanand Fast Food,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 400,400,"Fast Food,Punjabi",,
517476,Shri Sankar Food Center,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Fast Food,Ice Cream",,
133839,Taiyar Pan Center,"Adajan,Surat",Surat,Adajan,4.4,50+ ratings,₹ 50,50,"Desserts,Paan",,
222401,Daawat Inn-Mumbaiwala,"Adajan,Surat",Surat,Adajan,4.1,1K+ ratings,₹ 300,300,"Chinese,Mughlai",,
65812,Shakti - The Sandwich Shop,"Adajan,Surat",Surat,Adajan,3.8,500+ ratings,₹ 250,250,"American,Italian",,
515055,Rb Amlet Center,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"Snacks,Indian",,
65815,N Y Pizza,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,Pizzas,,
117211,Barbecue Chicken,"Adajan,Surat",Surat,Adajan,4.5,100+ ratings,₹ 300,300,"Chinese,Mughlai",,
580720,Zaika Omlette Centre,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,Snacks,,
106207,Patel Chinese,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,Chinese,,
414263,Luxuria Cakes N Bakes,"Adajan,Surat",Surat,Adajan,4,20+ ratings,₹ 150,150,"Bakery,Desserts",,
451691,Chings Chinese Tadka,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 300,300,"North Indian,Chinese",,
500948,Shreeji Natural  Flavors,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 200,200,"Gujarati,Indian",,
75863,Shree Navdurga Sandwiches,"Adajan,Surat",Surat,Adajan,3.8,20+ ratings,₹ 200,200,"Fast Food,Snacks",,
460001,The Mandarin Express -Spicy Affair,"Adajan,Surat",Surat,Adajan,--,Too Few Ratings,₹ 400,400,"Korean,Chinese",,
74651,A One Cold Coco,"Adajan,Surat",Surat,Adajan,4.1,500+ ratings,₹ 150,150,"Beverages,Desserts",,
429888,Baskin Robbins,"Adajan,Surat",Surat,Adajan,4,20+ ratings,₹ 250,250,"Desserts,Ice Cream",,
